id,year,month,day,zipcode,latitude,longitude,sqft_lot,sqft_living,sqft_above,sqft_basement,floors,bedrooms,bathrooms,waterfront,view,condition,grade,year_built,year_renovated,sqft_lot_15nn,sqft_living_15nn,price
16915,2015,3,3,98008,47.5858,-122.112,9960,3240,2020,1220,1,5,2.5,0,2,3,8,1958,0,10400,2730,750000
16916,2015,3,3,98010,47.3103,-122.006,19745,3160,1840,1320,1.5,4,1.5,0,1,4,6,1968,0,8611,1540,335000
16917,2015,3,3,98022,47.1955,-121.991,11601,1230,910,320,1,3,2.25,0,1,4,7,1992,0,8465,1820,273000
16918,2015,3,3,98022,47.2743,-122.009,107157,1670,1670,0,1,3,2.25,0,1,3,7,2007,0,108900,3310,425000
16919,2015,3,3,98022,47.2683,-121.946,144619,1920,1920,0,1,3,2.5,0,1,3,8,2014,0,48787,2010,465000
16920,2015,3,3,98023,47.3018,-122.342,11637,3360,3360,0,2,4,2.5,0,1,3,11,1990,0,11205,3530,420000
16921,2015,3,3,98023,47.2978,-122.363,9606,1480,1100,380,1,3,1.5,0,1,4,7,1964,0,9619,1600,147000
16922,2015,3,3,98027,47.5286,-122.032,6000,1580,1580,0,1,3,1,0,1,5,7,1947,0,6000,1580,551000
16923,2015,3,3,98027,47.4686,-121.989,104108,2400,2400,0,2,4,2.75,0,1,3,8,1988,0,54450,2270,590000
16924,2015,3,3,98027,47.5304,-122.073,1850,2310,2020,290,2,3,2.75,0,1,3,10,2011,0,2155,2340,713000
16925,2015,3,3,98028,47.7607,-122.233,4539,1490,1490,0,2,3,2.25,0,1,3,7,2009,0,4667,1750,390000
16926,2015,3,3,98033,47.6984,-122.206,12495,4680,3040,1640,2,4,3.5,0,1,3,10,2008,0,10749,3240,1350000
16927,2015,3,3,98033,47.6888,-122.201,7291,2110,2110,0,2,4,2.5,0,1,4,7,1977,0,8625,2350,670000
16928,2015,3,3,98033,47.688,-122.19,10360,940,940,0,1,3,1,0,1,4,7,1964,0,10360,2019,500000
16929,2015,3,3,98033,47.6967,-122.216,47870,4730,2940,1790,1,4,3.5,1,5,3,10,1954,0,49346,3250,3395000
16930,2015,3,3,98038,47.3673,-122.031,6300,1890,1890,0,2,3,2.5,0,1,3,7,2003,0,6525,2100,310000
16931,2015,3,3,98038,47.3655,-122.018,4000,2150,2150,0,2,4,2.5,0,1,3,7,2010,0,4000,1610,339950
16932,2015,3,3,98040,47.5571,-122.216,15207,2950,2070,880,1,3,2.25,0,1,4,10,1966,0,22000,2950,992000
16933,2015,3,3,98042,47.3709,-122.125,5954,2200,2200,0,2,3,2.5,0,1,3,7,2004,0,5046,2200,315000
16934,2015,3,3,98042,47.3695,-122.081,5200,870,870,0,1,3,1,0,1,5,6,1969,0,5200,870,177000
16935,2015,3,3,98042,47.3697,-122.117,4497,1740,1740,0,2,3,2.5,0,1,3,7,2012,0,4486,1950,299950
16936,2015,3,3,98053,47.6608,-122.035,37363,1720,1350,370,1,3,1.75,0,1,4,8,1974,0,40635,2740,521000
16937,2015,3,3,98053,47.6825,-122.036,4473,1440,1440,0,2,3,2.5,0,1,3,7,2003,0,3322,1650,465000
16938,2015,3,3,98053,47.6794,-122.034,4729,1480,1480,0,2,3,2.5,0,1,3,7,2004,0,4729,2250,516500
16939,2015,3,3,98055,47.429,-122.189,3250,1714,1714,0,2,4,2.5,0,1,3,8,2010,0,3250,1714,305000
16940,2015,3,3,98056,47.4956,-122.181,7280,3085,1560,1525,1,3,2,0,1,4,7,1959,0,7900,1480,359000
16941,2015,3,3,98059,47.4787,-122.158,8450,910,910,0,1,3,1,0,1,4,6,1962,0,8040,1400,274250
16942,2015,3,3,98065,47.5341,-121.866,4944,2190,2190,0,2,4,2.5,0,1,3,8,1999,0,5108,2190,563500
16943,2015,3,3,98065,47.5394,-121.878,6658,2870,2870,0,2,4,2.5,0,1,3,8,2004,0,6658,2770,564000
16944,2015,3,3,98072,47.7598,-122.146,10117,1290,1290,0,1,3,1.75,0,1,3,7,1984,0,11839,1770,370000
16945,2015,3,3,98074,47.6262,-122.03,8029,2460,2460,0,2,4,2.5,0,1,3,9,1989,0,7987,2420,638250
16946,2015,3,3,98075,47.5965,-122.038,5800,2390,2390,0,2,4,2.5,0,1,3,9,2000,0,6507,2590,647000
16947,2015,3,3,98092,47.3329,-122.2,12275,4386,2356,2030,1,4,3.25,0,1,3,10,2006,0,10925,3060,545000
16948,2015,3,3,98092,47.3128,-122.13,35060,1330,1330,0,1,3,2,0,1,3,7,1989,0,35100,1660,259500
16949,2015,3,3,98103,47.6864,-122.341,5200,1590,1320,270,1,3,2,0,1,3,7,1939,0,5150,1620,720000
16950,2015,3,3,98103,47.6828,-122.345,651,1060,1060,0,3,3,2,0,1,3,7,2007,0,1501,1440,405000
16951,2015,3,3,98105,47.6571,-122.281,6000,2730,2130,600,1.5,5,2.25,0,1,3,8,1927,0,6000,2730,920000
16952,2015,3,3,98108,47.5424,-122.321,4000,780,780,0,1,1,1,0,1,3,5,1905,0,4000,1150,90000
16953,2015,3,3,98112,47.6215,-122.29,6874,2800,2170,630,2,4,2.5,0,1,3,9,1990,0,6240,1430,883000
16954,2015,3,3,98115,47.6745,-122.287,5000,2110,1250,860,1.5,5,1.75,0,1,4,7,1946,0,5000,1720,674000
16955,2015,3,3,98115,47.6738,-122.281,8290,2360,1180,1180,1,3,1.75,0,1,4,7,1950,0,7670,1880,753000
16956,2015,3,3,98116,47.5674,-122.384,5750,1630,1160,470,1,4,1.75,0,1,3,7,1947,0,5750,1640,575000
16957,2015,3,3,98117,47.6791,-122.402,4410,1720,1720,0,1.5,4,1,0,3,3,7,1928,0,4500,2140,772500
16958,2015,3,3,98119,47.6364,-122.363,5400,3520,2400,1120,2,5,3.5,0,1,3,9,2008,0,3600,1360,1500000
16959,2015,3,3,98125,47.726,-122.297,7998,1810,1210,600,1,4,1.5,0,1,3,8,1960,0,7763,1830,495000
16960,2015,3,3,98126,47.566,-122.37,3774,1880,1360,520,1.5,5,1,0,1,3,6,1917,0,2550,1420,340000
16961,2015,3,3,98133,47.7244,-122.331,17700,1160,1160,0,1,2,1,0,1,3,7,1947,0,9000,1440,425000
16962,2015,3,3,98133,47.7221,-122.352,7204,2180,2180,0,2,4,2.5,0,1,3,8,2014,0,7650,1500,734000
16963,2015,3,3,98133,47.7056,-122.342,4033,2030,1630,400,2,4,2,0,1,4,7,1925,0,1340,1350,435000
16964,2015,3,3,98136,47.5395,-122.39,3850,1300,800,500,1,2,2,0,1,3,7,1963,0,5500,950,378000
16965,2015,3,3,98136,47.5346,-122.391,5760,2160,1260,900,1,3,1.75,0,1,4,8,1954,0,5760,2090,670000
16966,2015,3,3,98136,47.5436,-122.39,7800,1550,1050,500,1,2,1.75,0,1,3,7,1940,0,5000,1370,425000
16967,2015,3,3,98144,47.5951,-122.307,3200,2480,2480,0,2,3,3.5,0,1,3,10,2010,0,3200,1980,910000
16968,2015,3,3,98146,47.5133,-122.356,5000,860,860,0,1,2,1,0,1,3,6,1915,1945,5000,1220,256000
16969,2015,3,3,98155,47.7615,-122.309,7172,1910,1910,0,2,4,2.5,0,1,3,8,1993,0,10127,1630,498500
16970,2015,3,3,98155,47.7733,-122.317,14389,1930,1130,800,1,3,1.75,0,1,3,7,1963,1998,14378,1730,385000
16971,2015,3,3,98166,47.4617,-122.346,7832,1460,1460,0,1,2,1,0,1,3,6,1924,0,7632,1460,420000
16972,2015,3,3,98199,47.6589,-122.397,7920,1370,950,420,1,2,2,0,1,3,8,1949,0,4680,1370,585000
16973,2015,3,4,98001,47.2622,-122.282,9600,1220,1220,0,1,3,1,0,1,5,7,1958,0,9600,1310,210500
16974,2015,3,4,98001,47.3315,-122.265,10248,1410,1410,0,1,3,2,0,1,3,7,1985,0,9414,2090,271920
16975,2015,3,4,98003,47.3431,-122.305,7800,2070,1170,900,1,3,2.25,0,1,3,7,1964,0,8400,1570,279000
16976,2015,3,4,98003,47.3448,-122.298,9856,1300,1300,0,1,3,1.75,0,1,4,7,1962,0,9600,1400,242000
16977,2015,3,4,98004,47.6199,-122.212,14603,2580,2580,0,1,3,2.5,0,3,4,9,1951,0,14347,2410,1770000
16978,2015,3,4,98006,47.5489,-122.185,7428,2480,2480,0,2,3,2.5,0,1,3,9,1990,0,8322,2600,729000
16979,2015,3,4,98007,47.5966,-122.144,7200,1610,1180,430,1,3,1.75,0,1,3,7,1976,0,7973,1520,512500
16980,2015,3,4,98011,47.7573,-122.22,10500,1550,1100,450,1,5,1.75,0,1,3,7,1961,0,9823,1420,405000
16981,2015,3,4,98022,47.2142,-121.987,15416,1480,1480,0,1,3,1,0,3,4,8,1955,0,10758,1190,243000
16982,2015,3,4,98023,47.3109,-122.376,8040,1930,1930,0,1,5,1.75,0,1,4,8,1966,0,8000,2370,218000
16983,2015,3,4,98028,47.7368,-122.232,5803,2900,2900,0,2,4,2.75,0,1,3,9,2007,0,6212,2900,637000
16984,2015,3,4,98028,47.7439,-122.262,13000,1990,1990,0,2,3,1.75,0,4,3,9,1980,0,11340,2880,700000
16985,2015,3,4,98029,47.5664,-121.999,4499,1880,1880,0,2,3,2.5,0,1,3,8,1993,0,5114,2130,529000
16986,2015,3,4,98029,47.5648,-122.01,9139,2130,2130,0,2,4,2.5,0,1,3,9,1988,0,8178,2150,620000
16987,2015,3,4,98030,47.3599,-122.176,10766,2110,2110,0,2,5,3,0,1,3,7,2005,0,10400,1460,315000
16988,2015,3,4,98032,47.3731,-122.286,9775,1720,1720,0,1,3,1.75,0,1,3,8,1978,0,8400,1970,279950
16989,2015,3,4,98033,47.6839,-122.195,7680,1980,1070,910,1.5,3,2,0,1,4,6,1911,0,8704,1330,606000
16990,2015,3,4,98033,47.6747,-122.191,8526,2850,2850,0,2,4,2.5,0,1,3,9,1998,0,7072,2440,895000
16991,2015,3,4,98034,47.7217,-122.188,8970,2250,1500,750,1,5,1.75,0,1,4,7,1966,0,8710,1940,390000
16992,2015,3,4,98038,47.3617,-122.03,12745,960,960,0,1,3,1,0,1,4,6,1977,0,10488,1160,224975
16993,2015,3,4,98038,47.3883,-122.05,7633,1280,1280,0,1,3,2,0,1,3,7,1991,0,6783,1450,280000
16994,2015,3,4,98038,47.3448,-122.024,4953,2050,2050,0,2,4,2.5,0,1,3,9,2014,0,6175,2340,383000
16995,2015,3,4,98045,47.4777,-121.763,37616,2520,2520,0,1,3,1.5,0,1,3,8,1955,0,33750,1470,496000
16996,2015,3,4,98045,47.4856,-121.802,9725,1980,1980,0,2,3,2.5,0,1,3,8,1994,0,9834,2070,470000
16997,2015,3,4,98052,47.6618,-122.136,12555,1610,1080,530,1,3,1.75,0,1,3,7,1977,0,10374,1780,512000
16998,2015,3,4,98052,47.7173,-122.099,35880,3450,3450,0,2,5,2.5,0,1,3,11,1992,0,26820,3450,950000
16999,2015,3,4,98053,47.6744,-122.05,50965,3050,3050,0,2,2,1.75,0,1,3,10,1991,0,40107,3050,890000
17000,2015,3,4,98058,47.4514,-122.089,25705,2150,2150,0,1.5,3,2.5,0,1,3,6,1980,2009,20160,1850,380000
17001,2015,3,4,98058,47.452,-122.159,7480,1850,1850,0,2,3,2.25,0,1,3,7,1978,0,7480,1870,279950
17002,2015,3,4,98058,47.4659,-122.144,4861,2020,2020,0,2,3,2.5,0,1,3,7,2005,0,4600,2170,290000
17003,2015,3,4,98058,47.429,-122.162,7350,2290,2290,0,2,3,2.25,0,1,3,8,1988,0,7529,2170,365000
17004,2015,3,4,98059,47.5084,-122.154,7286,2650,2650,0,2,3,2.5,0,1,3,8,1990,0,7220,2400,446500
17005,2015,3,4,98065,47.5244,-121.842,37120,3140,1760,1380,1,3,3.25,0,1,3,9,1984,0,13500,2100,532500
17006,2015,3,4,98065,47.5402,-121.875,9084,3510,3510,0,2,4,3.5,0,1,3,10,2001,0,9568,3690,695000
17007,2015,3,4,98072,47.7703,-122.165,7397,1990,1990,0,2,3,2.5,0,1,3,9,1993,0,7397,2210,536000
17008,2015,3,4,98074,47.614,-122.041,4922,2810,2810,0,2,4,2.5,0,1,3,9,2005,0,4922,2920,702000
17009,2015,3,4,98074,47.6294,-122.062,12600,2940,1850,1090,1,4,2.5,0,1,4,8,1974,0,11770,2030,590000
17010,2015,3,4,98075,47.5992,-122.019,7722,2210,2210,0,2,4,2.5,0,1,3,9,1999,0,8683,2970,640000
17011,2015,3,4,98075,47.5849,-122.03,7873,3220,3220,0,2,4,2.5,0,1,3,10,1994,0,8023,2610,763000
17012,2015,3,4,98075,47.5754,-122.071,5911,2890,2370,520,2,4,3.5,0,1,3,9,2014,0,6093,3490,855000
17013,2015,3,4,98075,47.6012,-122.023,16603,3400,3400,0,2,3,2.5,0,1,3,10,2000,0,12601,3400,900000
17014,2015,3,4,98092,47.3096,-122.197,13068,1470,1470,0,1,3,1.75,0,1,4,7,1975,0,16988,2090,265953
17015,2015,3,4,98092,47.3284,-122.171,10655,2350,2350,0,2,4,2.5,0,1,3,8,1992,0,7028,2210,339100
17016,2015,3,4,98092,47.3258,-122.186,3109,1570,1570,0,2,3,2.25,0,1,3,8,2002,0,3590,1680,273950
17017,2015,3,4,98102,47.6367,-122.318,4760,2960,2160,800,2,4,2.5,0,1,3,8,1900,0,4760,1600,1015000
17018,2015,3,4,98102,47.6285,-122.322,7500,6810,6110,700,2.5,5,3.75,0,1,3,13,1922,0,7500,2660,2479000
17019,2015,3,4,98103,47.6823,-122.349,3328,1260,700,560,1,3,1.75,0,1,5,6,1905,0,3536,1380,570000
17020,2015,3,4,98103,47.6616,-122.356,1896,1920,1920,0,3,3,2.5,0,4,3,8,2000,0,2994,1670,781000
17021,2015,3,4,98103,47.6549,-122.352,4320,1250,850,400,1,2,1,0,1,4,7,1911,0,4320,1520,575000
17022,2015,3,4,98106,47.5281,-122.362,7688,920,920,0,1,2,1,0,1,3,6,1955,0,7440,1040,275000
17023,2015,3,4,98106,47.5677,-122.363,5000,1900,950,950,1,3,1.75,0,1,4,7,1925,0,5000,1420,515000
17024,2015,3,4,98107,47.6748,-122.386,5000,1770,1770,0,2,4,2,0,1,4,7,1906,0,5000,1550,632500
17025,2015,3,4,98107,47.6715,-122.406,5722,4340,4340,0,3,5,4.5,0,5,3,10,2010,0,5250,1770,2945000
17026,2015,3,4,98107,47.6722,-122.389,5000,2380,2380,0,2,5,3,0,1,5,7,1909,0,4650,1800,705000
17027,2015,3,4,98108,47.5529,-122.293,4000,2840,2330,510,2,4,3.25,0,4,3,9,2014,0,4867,2160,535000
17028,2015,3,4,98112,47.6379,-122.311,30120,4200,3600,600,2,3,4,0,3,4,11,1933,0,12200,2760,2225000
17029,2015,3,4,98112,47.6285,-122.304,7128,5110,5110,0,2.5,6,4,0,1,4,11,1906,0,6480,4110,2140000
17030,2015,3,4,98115,47.6942,-122.304,5338,1540,770,770,1,3,2.25,0,1,5,7,1954,0,6525,1680,539000
17031,2015,3,4,98115,47.6948,-122.328,8158,2160,1660,500,1,4,2.5,0,1,4,8,1952,0,7208,1520,585000
17032,2015,3,4,98115,47.6744,-122.301,4054,1490,1490,0,1.5,4,2,0,1,5,7,1926,0,3889,1510,607000
17033,2015,3,4,98115,47.6771,-122.319,4120,1080,980,100,1,3,1,0,1,3,7,1919,0,3090,1280,818900
17034,2015,3,4,98115,47.6997,-122.316,4342,800,670,130,1,2,1,0,1,3,6,1927,0,4343,1210,410000
17035,2015,3,4,98115,47.6897,-122.294,6000,950,950,0,1,2,1,0,1,3,7,1942,0,6000,1440,492000
17036,2015,3,4,98116,47.5691,-122.408,7400,930,830,100,1,2,1.5,0,3,4,7,1909,0,4152,1920,550500
17037,2015,3,4,98116,47.5818,-122.402,905,1410,1410,0,3,3,2.25,0,1,3,9,2014,0,1352,1510,529500
17038,2015,3,4,98116,47.5846,-122.383,3600,2140,1680,460,2,3,2,0,1,3,8,1911,1997,5400,2340,625000
17039,2015,3,4,98116,47.5624,-122.399,6250,3570,2710,860,2,3,3,0,3,3,10,1985,0,7596,2550,840000
17040,2015,3,4,98117,47.6959,-122.376,1297,1320,1320,0,3,3,2,0,1,3,7,1995,0,1503,1380,385000
17041,2015,3,4,98117,47.6976,-122.375,5400,820,820,0,1,2,1,0,1,3,6,1940,0,5632,1370,320000
17042,2015,3,4,98117,47.6834,-122.366,3960,1110,1110,0,1,3,0.75,0,1,3,7,1951,0,5530,1610,413252
17043,2015,3,4,98117,47.6846,-122.386,4000,1090,1090,0,1.5,3,1,0,1,4,7,1945,0,4000,1520,690000
17044,2015,3,4,98118,47.5543,-122.29,3868,1170,1170,0,1.5,3,2,0,1,4,7,1925,0,3800,1400,400000
17045,2015,3,4,98118,47.5157,-122.256,4500,1090,1090,0,1.5,3,1.75,0,1,5,8,1929,0,5225,1640,292000
17046,2015,3,4,98118,47.5179,-122.264,5500,1280,1280,0,1,2,1,0,1,3,7,1949,0,5500,1270,239950
17047,2015,3,4,98119,47.6382,-122.359,3600,1110,1110,0,1,2,1.5,0,1,5,7,1904,0,5400,1670,750000
17048,2015,3,4,98122,47.6163,-122.294,3870,1280,640,640,1,3,1,0,1,3,7,1945,0,4800,1280,360000
17049,2015,3,4,98125,47.7071,-122.314,7200,1550,1100,450,1,3,1.75,0,1,3,7,1949,0,7440,1560,453000
17050,2015,3,4,98125,47.7281,-122.311,6240,1500,1500,0,1,3,1,0,1,4,7,1953,0,6240,1230,431000
17051,2015,3,4,98125,47.707,-122.316,12523,3010,1780,1230,1,4,1.75,0,1,3,8,1952,0,7560,2040,401000
17052,2015,3,4,98126,47.564,-122.379,5750,1070,870,200,1,4,1,0,1,3,6,1923,0,5750,1270,400800
17053,2015,3,4,98133,47.757,-122.336,7560,2180,1560,620,1,4,1.75,0,1,4,7,1962,0,7352,1810,390000
17054,2015,3,4,98133,47.7354,-122.343,7508,1770,1270,500,1,3,1.75,0,1,3,7,1962,0,8880,1690,490000
17055,2015,3,4,98133,47.7411,-122.347,15850,1490,1490,0,1,3,1,0,1,3,7,1946,0,13228,1950,225000
17056,2015,3,4,98136,47.5145,-122.39,7200,910,830,80,1,2,1,0,2,4,7,1936,0,7200,1700,445000
17057,2015,3,4,98136,47.5179,-122.387,17360,1480,1480,0,1,3,1,0,2,3,8,1954,0,8720,2250,600000
17058,2015,3,4,98144,47.5699,-122.287,5100,620,620,0,1,1,1,0,1,3,6,1954,0,2676,1540,385000
17059,2015,3,4,98146,47.5083,-122.336,3527,900,900,0,1,2,0.75,0,1,3,6,1939,0,4080,1220,230000
17060,2015,3,4,98146,47.4924,-122.34,19874,1510,1510,0,1,2,1,0,1,3,7,1951,0,10000,1540,226000
17061,2015,3,4,98155,47.7539,-122.308,6576,2150,1900,250,1,3,2.75,0,1,4,7,1926,0,9071,2150,310000
17062,2015,3,4,98166,47.4572,-122.351,8100,950,950,0,1,2,1,0,1,3,6,1955,0,7630,1620,200000
17063,2015,3,4,98168,47.4838,-122.299,9646,1890,1890,0,1,3,2.25,0,1,3,8,1966,0,9488,1580,325000
17064,2015,3,4,98168,47.4724,-122.271,19570,1400,1100,300,1.5,2,1,0,1,3,6,1929,0,6500,2250,250000
17065,2015,3,4,98168,47.4781,-122.294,34133,750,750,0,1,2,1,0,1,3,6,1950,0,25792,1460,210000
17066,2015,3,4,98177,47.7039,-122.385,9204,2710,1480,1230,1.5,3,2.75,0,5,3,9,1975,0,10080,2960,1430000
17067,2015,3,4,98178,47.4924,-122.237,7980,1220,1220,0,1.5,4,1,0,1,3,6,1944,0,7920,1210,260000
17068,2015,3,4,98178,47.4911,-122.224,10794,2210,1540,670,1,3,2.25,0,1,3,7,1967,0,10753,2230,520000
17069,2015,3,4,98198,47.4051,-122.296,7543,1250,1250,0,1,2,2,0,1,3,7,1962,0,7506,1250,163000
17070,2015,3,4,98198,47.3966,-122.308,9282,2473,2473,0,2,5,3.5,0,2,5,7,1963,0,10920,2040,343000
17071,2015,3,4,98198,47.4187,-122.329,6719,1220,1220,0,1,3,1,0,1,3,6,1953,0,7200,1580,196000
17072,2015,3,4,98198,47.3994,-122.311,9612,3148,3148,0,2,4,2.5,0,4,3,9,2014,0,11475,3000,550000
17073,2015,3,5,98001,47.3417,-122.283,10800,1440,1440,0,1,4,2,0,1,4,7,1967,0,7380,1190,230000
17074,2015,3,5,98001,47.2845,-122.267,7920,1340,1340,0,1,4,1,0,1,4,7,1970,0,9600,1090,205000
17075,2015,3,5,98001,47.3377,-122.291,6164,1070,1070,0,1,3,1,0,1,3,7,1967,0,7920,1320,175000
17076,2015,3,5,98002,47.3521,-122.211,4275,2099,2099,0,2,3,2.5,0,1,3,7,2010,0,4275,2099,289950
17077,2015,3,5,98002,47.3193,-122.212,9736,2550,2550,0,1,4,2.25,0,1,4,8,1967,0,9686,1770,315000
17078,2015,3,5,98006,47.5731,-122.135,9926,1210,1210,0,1,3,2,0,1,4,7,1954,2015,9737,1690,335000
17079,2015,3,5,98006,47.5533,-122.11,10312,5740,3610,2130,2,6,4.5,0,3,3,11,2000,0,11917,4350,1380000
17080,2015,3,5,98006,47.5718,-122.136,8667,1480,740,740,1,3,1.75,0,1,5,7,1954,0,10644,1600,501000
17081,2015,3,5,98008,47.6293,-122.121,7232,1600,1600,0,1,3,1.75,0,1,3,8,1966,0,8120,1970,453000
17082,2015,3,5,98010,47.3602,-121.988,199253,3350,3350,0,2,4,3,0,1,3,10,2004,0,183897,3350,700000
17083,2015,3,5,98023,47.2843,-122.352,7151,1850,1850,0,2,3,2.25,0,1,3,7,1989,0,6827,1710,255000
17084,2015,3,5,98027,47.4572,-122.007,138085,2460,2460,0,2,3,2.5,0,1,4,9,1977,0,219542,2090,605000
17085,2015,3,5,98028,47.7428,-122.244,10350,1190,1190,0,1,3,1,0,1,4,7,1959,0,10500,1850,306000
17086,2015,3,5,98028,47.739,-122.249,18150,2020,2020,0,1,4,1,0,1,4,7,1955,0,11970,1530,345000
17087,2015,3,5,98029,47.5764,-121.996,3097,1760,1760,0,2,3,2.5,0,1,3,8,1992,0,3285,1760,485000
17088,2015,3,5,98030,47.3632,-122.188,11599,1470,1070,400,1,3,1.5,0,1,3,7,1967,0,9760,1580,264950
17089,2015,3,5,98030,47.3617,-122.172,19177,1790,1790,0,1,4,2.5,0,1,4,7,1966,0,11726,1760,244950
17090,2015,3,5,98030,47.3831,-122.185,5868,2665,2665,0,2,4,2.5,0,1,3,9,2006,0,6092,2665,340000
17091,2015,3,5,98030,47.3762,-122.219,11880,1010,1010,0,1,3,1,0,1,3,7,1960,0,9435,1150,255000
17092,2015,3,5,98031,47.4169,-122.168,7210,1250,1250,0,1,3,1,0,1,4,7,1968,0,7210,1010,150000
17093,2015,3,5,98032,47.3897,-122.236,9753,910,910,0,1,2,1,0,1,3,5,1947,0,7405,1160,85000
17094,2015,3,5,98033,47.6802,-122.208,5500,3930,2910,1020,2,5,3.25,0,1,3,9,2014,0,5115,2040,1740000
17095,2015,3,5,98033,47.6652,-122.188,13650,2920,1460,1460,1,3,2,0,3,5,8,1975,0,10988,2920,795000
17096,2015,3,5,98033,47.6914,-122.214,8400,3310,3310,0,2,5,4,0,1,3,10,2000,0,8400,3430,1650000
17097,2015,3,5,98034,47.7096,-122.199,7863,2520,1500,1020,1,5,2.5,0,1,3,7,1981,0,8580,2030,545000
17098,2015,3,5,98034,47.7326,-122.234,10716,1660,1100,560,1,3,1.75,0,1,3,7,1988,0,7626,1630,412500
17099,2015,3,5,98038,47.3618,-122.033,8464,1654,1654,0,2,3,2.25,0,1,3,7,1995,0,8515,1975,336600
17100,2015,3,5,98038,47.3662,-122.019,4142,2320,2320,0,2,4,2.5,0,1,3,7,2010,0,4140,2150,340000
17101,2015,3,5,98039,47.639,-122.236,17424,4150,3130,1020,1,4,3.75,0,1,3,9,1963,2000,21420,3930,1950000
17102,2015,3,5,98042,47.3684,-122.08,4875,1140,1140,0,1,3,1.5,0,1,5,6,1970,0,5070,980,218000
17103,2015,3,5,98042,47.3687,-122.088,7599,1490,1490,0,1,3,2,0,1,3,7,1990,0,7710,1560,255000
17104,2015,3,5,98042,47.3759,-122.125,8491,2570,2570,0,2,3,2.25,0,1,4,8,1989,0,8049,2400,348000
17105,2015,3,5,98052,47.7043,-122.122,5050,2970,2970,0,2,4,2.5,0,1,3,8,2014,0,4998,2810,855169
17106,2015,3,5,98053,47.6657,-122.067,46173,2350,2350,0,2,4,2.25,0,1,4,8,1980,0,36567,2390,635000
17107,2015,3,5,98055,47.4318,-122.19,7277,2020,2020,0,2,4,2.5,0,1,3,8,1993,0,7284,2820,308000
17108,2015,3,5,98058,47.4648,-122.144,3873,1770,1770,0,2,3,2.5,0,1,3,7,2005,0,4330,2280,316500
17109,2015,3,5,98058,47.4538,-122.125,10925,2740,1670,1070,1,4,3,0,1,3,8,1980,0,9940,2330,385000
17110,2015,3,5,98059,47.4877,-122.139,7787,2600,2600,0,2,4,2.5,0,1,3,8,2005,0,7787,2830,480000
17111,2015,3,5,98059,47.4762,-122.156,9720,1780,1280,500,1,3,2.25,0,1,3,8,1981,0,9790,1710,292000
17112,2015,3,5,98065,47.5338,-121.867,5112,2100,2100,0,2,3,2.5,0,1,3,8,1999,0,4370,2100,499900
17113,2015,3,5,98065,47.5355,-121.874,5395,2550,2550,0,2,4,2.5,0,1,3,8,2001,0,6109,2850,561000
17114,2015,3,5,98072,47.7285,-122.112,49222,3530,3530,0,2,4,2.5,0,1,4,9,1986,0,49222,3750,910000
17115,2015,3,5,98072,47.754,-122.144,18900,2540,1580,960,1,3,3,0,1,3,7,1978,0,16000,2270,475000
17116,2015,3,5,98074,47.6319,-122.035,11430,1790,1190,600,1,3,2,0,1,3,7,1985,0,12114,1700,525000
17117,2015,3,5,98074,47.624,-122.048,12003,3470,3470,0,2,5,2.5,0,1,3,8,1978,0,12283,2220,599000
17118,2015,3,5,98075,47.5947,-122.016,15875,2940,2940,0,2,3,2.5,0,1,3,10,1994,0,15875,2980,780000
17119,2015,3,5,98077,47.7304,-122.082,28037,3140,3140,0,2,4,2.5,0,1,4,10,1991,0,35001,2990,680000
17120,2015,3,5,98092,47.312,-122.129,35100,1320,1320,0,1,3,1.75,0,1,3,7,1990,0,35100,1660,284000
17121,2015,3,5,98092,47.3173,-122.181,9125,1720,1140,580,1,3,1.75,0,1,4,7,1981,0,7506,1120,230000
17122,2015,3,5,98092,47.3262,-122.165,5385,2669,2669,0,2,4,2.5,0,1,3,9,2014,0,4645,2669,402395
17123,2015,3,5,98092,47.3197,-122.117,32137,1560,910,650,1,3,2,0,1,5,7,1976,0,29150,1470,250000
17124,2015,3,5,98103,47.6652,-122.338,3225,1380,940,440,1,3,1.75,0,1,4,7,1915,0,3750,1250,539000
17125,2015,3,5,98103,47.7005,-122.339,4466,2200,2200,0,2,4,3,0,1,3,7,1968,0,2250,1780,450000
17126,2015,3,5,98106,47.5582,-122.363,1150,1250,1080,170,2,3,2.5,0,1,3,8,2009,0,1150,1250,308000
17127,2015,3,5,98106,47.5213,-122.357,649,1070,720,350,2,2,2,0,1,3,9,2008,0,928,1070,259950
17128,2015,3,5,98108,47.5231,-122.332,5100,1100,1100,0,1,3,1,0,1,4,7,1913,0,5100,1450,130000
17129,2015,3,5,98108,47.5472,-122.3,9996,1710,1710,0,1,4,2,0,1,3,7,1950,0,6768,1550,380000
17130,2015,3,5,98112,47.6315,-122.311,4800,2050,1950,100,2,3,1,0,1,3,8,1922,0,4800,2220,1025000
17131,2015,3,5,98115,47.6752,-122.3,3680,2860,1980,880,2,4,3.25,0,1,3,9,1925,1993,3680,2010,825050
17132,2015,3,5,98115,47.6841,-122.293,4590,1380,930,450,1,3,1.75,0,1,2,7,1950,0,4692,1320,740000
17133,2015,3,5,98116,47.5732,-122.411,4440,3070,2030,1040,2,4,3.5,0,1,3,9,1922,2007,4800,1780,900000
